"gRaw","tRaw","gVal","tVal","type","readTime","sensorTime","estDriftMin","estDriftMax","estTimeStamp","sensorID"
"0","0","-2.7475557","43.17","1","1511935308","0","0","0","1511925408","M000285DRH"
"0","0","-2.7475557","43.17","1","1511935308","0","0","0","1511926308","M000285DRH"
"0","0","-2.7475557","43.17","1","1511935308","0","0","0","1511927208","M000285DRH"
"0","0","-2.7475557","43.17","1","1511935308","0","0","0","1511928108","M000285DRH"
"0","0","-2.7475557","43.17","1","1511935308","0","0","0","1511929008","M000285DRH"
"0","0","-2.7475557","43.17","1","1511935308","0","0","0","1511929908","M000285DRH"
"0","0","-2.7475557","43.17","1","1511935308","0","0","0","1511930808","M000285DRH"
"0","0","-2.7475557","43.17","1","1511935308","0","0","0","1511931708","M000285DRH"
"0","0","-2.7475557","43.17","1","1511935308","0","0","0","1511932608","M000285DRH"
"0","0","-2.7475557","43.17","1","1511935308","0","0","0","1511933508","M000285DRH"
"0","0","-2.7475557","43.17","0","1511935308","0","0","0","1511934408","M000285DRH"
"0","0","-2.7475557","43.17","0","1511935308","0","0","0","1511934468","M000285DRH"
"0","0","-2.7475557","43.17","0","1511935308","0","0","0","1511934528","M000285DRH"
"0","0","-2.7475557","43.17","0","1511935308","0","0","0","1511934588","M000285DRH"
"0","0","-2.7475557","43.17","0","1511935308","0","0","0","1511934648","M000285DRH"
"0","0","-2.7475557","43.17","0","1511935308","0","0","0","1511934708","M000285DRH"
"0","0","-2.7475557","43.17","0","1511935308","0","0","0","1511934768","M000285DRH"
"0","0","-2.7475557","43.17","0","1511935308","0","0","0","1511934828","M000285DRH"
"0","0","-2.7475557","43.17","0","1511935308","0","0","0","1511934888","M000285DRH"
"0","0","-2.7475557","43.17","0","1511935308","0","0","0","1511934948","M000285DRH"
"0","0","-2.7475557","43.17","0","1511935308","0","0","0","1511935008","M000285DRH"
"0","0","-2.7475557","43.17","0","1511935308","0","0","0","1511935068","M000285DRH"
"0","0","-2.7475557","43.17","0","1511935308","0","0","0","1511935128","M000285DRH"
"0","0","-2.7475557","43.17","0","1511935308","0","0","0","1511935188","M000285DRH"
"0","0","-2.7475557","43.17","0","1511935308","0","0","0","1511935248","M000285DRH"
"0","0","-2.7475557","43.17","0","1511935308","0","0","0","1511935308","M000285DRH"
"0","9710","-2.7475557","24.021877","1","1511934832","815340","0","0","1511905132","M000285DRH"
"0","9730","-2.7475557","23.982437","1","1511934832","815340","0","0","1511906032","M000285DRH"
"0","9706","-2.7475557","24.029764","1","1511934832","815340","0","0","1511906932","M000285DRH"
"0","9774","-2.7475557","23.89567","1","1511934832","815340","0","0","1511907832","M000285DRH"
"0","26502","-2.7475557","23.2173","1","1511934832","815340","0","0","1511908732","M000285DRH"
"0","26790","-2.7475557","22.649364","1","1511934832","815340","0","0","1511909632","M000285DRH"
"258","45128","-0.14844441","26.873388","1","1511934832","815340","0","0","1511910532","M000285DRH"
"14","9030","-2.6065187","25.362837","0","1511934832","815340","0","0","1511933932","M000285DRH"
"13","26066","-2.6165926","24.077093","0","1511934832","815340","0","0","1511933992","M000285DRH"
"13","26066","-2.6165926","24.077093","0","1511934832","815340","0","0","1511934052","M000285DRH"
"12","9686","-2.6266668","24.069204","0","1511934832","815340","0","0","1511934112","M000285DRH"
"14","9690","-2.6065187","24.061317","0","1511934832","815340","0","0","1511934172","M000285DRH"
"15","9686","-2.5964446","24.069204","0","1511934832","815340","0","0","1511934232","M000285DRH"
"14","9686","-2.6065187","24.069204","0","1511934832","815340","0","0","1511934292","M000285DRH"
"16","9686","-2.5863705","24.069204","0","1511934832","815340","0","0","1511934352","M000285DRH"
"14","9690","-2.6065187","24.061317","0","1511934832","815340","0","0","1511934412","M000285DRH"
"15","9698","-2.5964446","24.045542","0","1511934832","815340","0","0","1511934472","M000285DRH"
"16","26078","-2.5863705","24.053429","0","1511934832","815340","0","0","1511934532","M000285DRH"
"16","9694","-2.5863705","24.053429","0","1511934832","815340","0","0","1511934592","M000285DRH"
"13","9706","-2.6165926","24.029764","0","1511934832","815340","0","0","1511934652","M000285DRH"
"14","9710","-2.6065187","24.021877","0","1511934832","815340","0","0","1511934712","M000285DRH"
"14","9710","-2.6065187","24.021877","0","1511934832","815340","0","0","1511934772","M000285DRH"
"13","9706","-2.6165926","24.029764","0","1511934832","815340","0","0","1511934832","M000285DRH"
"744","55784","4.747556","38.169006","1","1511933858","90420","0","0","1511904158","M0001VCNT0"
"716","55844","4.465482","38.050686","1","1511933858","90420","0","0","1511905058","M0001VCNT0"
"709","55880","4.3949633","37.979694","1","1511933858","90420","0","0","1511905958","M0001VCNT0"
"723","55884","4.5360007","37.971806","1","1511933858","90420","0","0","1511906858","M0001VCNT0"
"720","55868","4.5057783","38.003357","1","1511933858","90420","0","0","1511907758","M0001VCNT0"
"741","55800","4.717334","38.137455","1","1511933858","90420","0","0","1511908658","M0001VCNT0"
"755","55788","4.858371","38.161118","1","1511933858","90420","0","0","1511909558","M0001VCNT0"
"791","55744","5.221037","38.247887","1","1511933858","90420","0","0","1511910458","M0001VCNT0"
"799","6548","5.30163","38.334656","1","1511933858","90420","0","0","1511911358","M0001VCNT0"
"747","56184","4.777778","37.380207","1","1511933858","90420","0","0","1511912258","M0001VCNT0"
"738","55888","4.687112","37.963917","1","1511933858","90420","0","0","1511913158","M0001VCNT0"
"747","55944","4.777778","37.853485","1","1511933858","90420","0","0","1511914058","M0001VCNT0"
"752","55964","4.828149","37.814045","1","1511933858","90420","0","0","1511914958","M0001VCNT0"
"747","56044","4.777778","37.656284","1","1511933858","90420","0","0","1511915858","M0001VCNT0"
"780","55852","5.110223","38.03491","1","1511933858","90420","0","0","1511916758","M0001VCNT0"
"761","56056","4.9188156","37.63262","1","1511933858","90420","0","0","1511917658","M0001VCNT0"
"782","56060","5.1303706","37.624733","1","1511933858","90420","0","0","1511918558","M0001VCNT0"
"820","6260","5.513186","38.902588","1","1511933858","90420","0","0","1511919458","M0001VCNT0"
"824","55460","5.5534816","38.807934","1","1511933858","90420","0","0","1511920358","M0001VCNT0"
"794","6368","5.2512593","38.689613","1","1511933858","90420","0","0","1511921258","M0001VCNT0"
"783","6320","5.1404448","38.78427","1","1511933858","90420","0","0","1511922158","M0001VCNT0"
"748","55848","4.787852","38.042797","1","1511933858","90420","0","0","1511923058","M0001VCNT0"
"741","56068","4.717334","37.60896","1","1511933858","90420","0","0","1511923958","M0001VCNT0"
"754","6240","4.8482966","38.94203","1","1511933858","90420","0","0","1511924858","M0001VCNT0"
"691","6236","4.2136297","38.949917","1","1511933858","90420","0","0","1511925758","M0001VCNT0"
"684","6156","4.143111","39.107677","1","1511933858","90420","0","0","1511926658","M0001VCNT0"
"694","6088","4.243852","39.241776","1","1511933858","90420","0","0","1511927558","M0001VCNT0"
"703","6240","4.334519","38.94203","1","1511933858","90420","0","0","1511928458","M0001VCNT0"
"727","6072","4.5762963","39.273327","1","1511933858","90420","0","0","1511929358","M0001VCNT0"
"614","22228","3.4379263","39.722942","1","1511933858","90420","0","0","1511930258","M0001VCNT0"
"593","22196","3.2263708","39.786045","1","1511933858","90420","0","0","1511931158","M0001VCNT0"
"694","22216","4.243852","39.746605","1","1511933858","90420","0","0","1511932058","M0001VCNT0"
"740","55760","4.7072597","38.216335","0","1511933858","90420","0","0","1511932958","M0001VCNT0"
"735","55786","4.656889","38.165062","0","1511933858","90420","0","0","1511933018","M0001VCNT0"
"739","55784","4.6971855","38.169006","0","1511933858","90420","0","0","1511933078","M0001VCNT0"
"743","55792","4.737482","38.15323","0","1511933858","90420","0","0","1511933138","M0001VCNT0"
"742","55780","4.7274075","38.176895","0","1511933858","90420","0","0","1511933198","M0001VCNT0"
"743","55832","4.737482","38.07435","0","1511933858","90420","0","0","1511933258","M0001VCNT0"
"740","55784","4.7072597","38.169006","0","1511933858","90420","0","0","1511933318","M0001VCNT0"
"746","55828","4.7677045","38.082237","0","1511933858","90420","0","0","1511933378","M0001VCNT0"
"750","55848","4.8080006","38.042797","0","1511933858","90420","0","0","1511933438","M0001VCNT0"
"756","55820","4.868445","38.098015","0","1511933858","90420","0","0","1511933498","M0001VCNT0"
"749","55648","4.7979264","38.4372","0","1511933858","90420","0","0","1511933558","M0001VCNT0"
"741","55740","4.717334","38.255775","0","1511933858","90420","0","0","1511933618","M0001VCNT0"
"739","55772","4.6971855","38.19267","0","1511933858","90420","0","0","1511933678","M0001VCNT0"
"737","55768","4.6770377","38.200558","0","1511933858","90420","0","0","1511933738","M0001VCNT0"
"728","55720","4.586371","38.29521","0","1511933858","90420","0","0","1511933798","M0001VCNT0"
"720","55660","4.5057783","38.413532","0","1511933858","90420","0","0","1511933858","M0001VCNT0"
"281","44748","0.08325921","41.779774","1","1511928458","808920","0","0","1511898758","M000285DRH"
"274","44968","0.0127408765","41.73386","1","1511928458","808920","0","0","1511899658","M000285DRH"
"274","45020","0.0127408765","41.723007","1","1511928458","808920","0","0","1511900558","M000285DRH"
"279","45016","0.06311115","41.723843","1","1511928458","808920","0","0","1511901458","M000285DRH"
"284","45056","0.11348147","42.570328","1","1511928458","808920","0","0","1511902358","M000285DRH"
"286","45088","0.13362974","42.56365","1","1511928458","808920","0","0","1511903258","M000285DRH"
"286","45124","0.13362974","42.556137","1","1511928458","808920","0","0","1511904158","M000285DRH"
"287","45144","0.14370367","42.551964","1","1511928458","808920","0","0","1511905058","M000285DRH"
"285","45156","0.12355561","42.549458","1","1511928458","808920","0","0","1511905958","M000285DRH"
"286","45180","0.13362974","42.54445","1","1511928458","808920","0","0","1511906858","M000285DRH"
"287","45196","0.14370367","42.54111","1","1511928458","808920","0","0","1511907758","M000285DRH"
"291","45224","0.18400007","42.535267","1","1511928458","808920","0","0","1511908658","M000285DRH"
"287","45236","0.14370367","42.53276","1","1511928458","808920","0","0","1511909558","M000285DRH"
"286","45256","0.13362974","42.528587","1","1511928458","808920","0","0","1511910458","M000285DRH"
"286","45280","0.13362974","42.52358","1","1511928458","808920","0","0","1511911358","M000285DRH"
"288","45304","0.15377781","42.51857","1","1511928458","808920","0","0","1511912258","M000285DRH"
"288","45344","0.15377781","42.510223","1","1511928458","808920","0","0","1511913158","M000285DRH"
"287","45368","0.14370367","42.505215","1","1511928458","808920","0","0","1511914058","M000285DRH"
"291","61756","0.18400007","42.50438","1","1511928458","808920","0","0","1511914958","M000285DRH"
"294","45368","0.21422227","42.505215","1","1511928458","808920","0","0","1511915858","M000285DRH"
"296","45368","0.23437034","42.505215","1","1511928458","808920","0","0","1511916758","M000285DRH"
"299","45364","0.2645926","42.50605","1","1511928458","808920","0","0","1511917658","M000285DRH"
"304","61744","0.31496307","42.50688","1","1511928458","808920","0","0","1511918558","M000285DRH"
"310","45340","0.37540755","42.51106","1","1511928458","808920","0","0","1511919458","M000285DRH"
"301","45320","0.28474087","42.515232","1","1511928458","808920","0","0","1511920358","M000285DRH"
"305","45312","0.325037","42.516903","1","1511928458","808920","0","0","1511921258","M000285DRH"
"300","45296","0.27466673","42.52024","1","1511928458","808920","0","0","1511922158","M000285DRH"
"303","61684","0.30488893","42.519405","1","1511928458","808920","0","0","1511923058","M000285DRH"
"307","45296","0.34518534","42.52024","1","1511928458","808920","0","0","1511923958","M000285DRH"
"307","45276","0.34518534","42.524414","1","1511928458","808920","0","0","1511924858","M000285DRH"
"305","61660","0.325037","42.524414","1","1511928458","808920","0","0","1511925758","M000285DRH"
"312","45268","0.39555565","42.526085","1","1511928458","808920","0","0","1511926658","M000285DRH"
"291","44750","0.18400007","41.779354","0","1511928458","808920","0","0","1511927558","M000285DRH"
"291","44624","0.18400007","41.805653","0","1511928447","808920","0","0","1511927547","M000285DRH"
"291","44632","0.18400007","41.80398","0","1511928447","808920","0","0","1511927607","M000285DRH"
"291","44640","0.18400007","41.80231","0","1511928447","808920","0","0","1511927667","M000285DRH"
"291","44652","0.18400007","41.79981","0","1511928447","808920","0","0","1511927727","M000285DRH"
"289","44664","0.16385195","41.797302","0","1511928447","808920","0","0","1511927787","M000285DRH"
"292","44676","0.19407421","41.7948","0","1511928447","808920","0","0","1511927847","M000285DRH"
"290","44684","0.17392588","41.79313","0","1511928447","808920","0","0","1511927907","M000285DRH"
"289","44696","0.16385195","41.790627","0","1511928447","808920","0","0","1511927967","M000285DRH"
"289","28328","0.16385195","41.787285","0","1511928447","808920","0","0","1511928027","M000285DRH"
"286","44720","0.13362974","41.785618","0","1511928447","808920","0","0","1511928087","M000285DRH"
"287","44732","0.14370367","41.78311","0","1511928447","808920","0","0","1511928147","M000285DRH"
"282","44748","0.0933334","41.779774","0","1511928447","808920","0","0","1511928207","M000285DRH"
"279","44752","0.06311115","41.77894","0","1511928447","808920","0","0","1511928267","M000285DRH"
"275","44760","0.022814803","41.777267","0","1511928447","808920","0","0","1511928327","M000285DRH"
"281","44772","0.08325921","41.774765","0","1511928447","808920","0","0","1511928387","M000285DRH"
"280","44800","0.07318529","41.76892","0","1511928447","808920","0","0","1511928447","M000285DRH"
"966","9196","6.984","23.7574","1","1511865219","745620","0","0","1511835519","M000285DRH"
"865","9404","5.9665194","23.632599","0","1511865219","745620","0","0","1511864319","M000285DRH"
"881","9372","6.1277037","23.651798","0","1511865219","745620","0","0","1511864379","M000285DRH"
"893","9340","6.248593","23.671","0","1511865219","745620","0","0","1511864439","M000285DRH"
"909","9304","6.409778","23.6926","0","1511865219","745620","0","0","1511864499","M000285DRH"
"925","9268","6.570964","23.7142","0","1511865219","745620","0","0","1511864559","M000285DRH"
"943","9236","6.7522974","23.733398","0","1511865219","745620","0","0","1511864619","M000285DRH"
"966","9196","6.984","23.7574","0","1511865219","745620","0","0","1511864679","M000285DRH"
"986","9156","7.1854815","23.781399","0","1511865219","745620","0","0","1511864739","M000285DRH"
"1010","9116","7.4272594","23.805399","0","1511865219","745620","0","0","1511864799","M000285DRH"
"1038","9072","7.7093334","23.831799","0","1511865219","745620","0","0","1511864859","M000285DRH"
"1069","9052","8.02163","23.8438","0","1511865219","745620","0","0","1511864919","M000285DRH"
"1092","9020","8.253334","23.862999","0","1511865219","745620","0","0","1511864979","M000285DRH"
"1121","8984","8.545483","23.8846","0","1511865219","745620","0","0","1511865039","M000285DRH"
"1144","8960","8.777186","23.898998","0","1511865219","745620","0","0","1511865099","M000285DRH"
"1122","8960","8.555556","23.898998","0","1511865219","745620","0","0","1511865159","M000285DRH"
"922","9036","6.5407414","23.8534","0","1511865219","745620","0","0","1511865219","M000285DRH"
"816","26948","5.4728894","22.9366","1","1511864190","744600","0","0","1511834490","M000285DRH"
"32768","9342","-2.7475557","23.6698","1","1511864190","744600","0","0","1511835390","M000285DRH"
"847","26920","5.785186","22.9534","0","1511864190","744600","0","0","1511863290","M000285DRH"
"840","26924","5.714667","22.951","0","1511864190","744600","0","0","1511863350","M000285DRH"
"833","26928","5.6441483","22.948599","0","1511864190","744600","0","0","1511863410","M000285DRH"
"826","26936","5.5736303","22.9438","0","1511864190","744600","0","0","1511863470","M000285DRH"
"817","26948","5.4829636","22.9366","0","1511864190","744600","0","0","1511863530","M000285DRH"
"809","26960","5.4023705","22.9294","0","1511864190","744600","0","0","1511863590","M000285DRH"
"797","26964","5.2814817","22.926998","0","1511864190","744600","0","0","1511863650","M000285DRH"
"785","26976","5.160593","22.9198","0","1511864190","744600","0","0","1511863710","M000285DRH"
"773","26976","5.039704","22.9198","0","1511864190","744600","0","0","1511863770","M000285DRH"
"758","26984","4.888593","22.914999","0","1511864190","744600","0","0","1511863830","M000285DRH"
"746","26984","4.7677045","22.914999","0","1511864190","744600","0","0","1511863890","M000285DRH"
"741","26992","4.717334","22.910198","0","1511864190","744600","0","0","1511863950","M000285DRH"
"752","27000","4.828149","22.9054","0","1511864190","744600","0","0","1511864010","M000285DRH"
"809","27008","5.4023705","22.9006","0","1511864190","744600","0","0","1511864070","M000285DRH"
"998","27016","7.306371","22.8958","0","1511864190","744600","0","0","1511864130","M000285DRH"
"34298","27018","12.665778","22.8946","0","1511864190","744600","0","0","1511864190","M000285DRH"
"0","9626","-2.7475557","23.4994","1","1511862793","743220","0","0","1511833093","M000285DRH"
"0","10058","-2.7475557","23.2402","1","1511862793","743220","0","0","1511833993","M000285DRH"
"11","9690","-2.636741","23.460999","0","1511862793","743220","0","0","1511861893","M000285DRH"
"11","9694","-2.636741","23.4586","0","1511862793","743220","0","0","1511861953","M000285DRH"
"11","9678","-2.636741","23.468199","0","1511862793","743220","0","0","1511862013","M000285DRH"
"11","26058","-2.636741","23.4706","0","1511862793","743220","0","0","1511862073","M000285DRH"
"12","9662","-2.6266668","23.477798","0","1511862793","743220","0","0","1511862133","M000285DRH"
"10","9650","-2.646815","23.484999","0","1511862793","743220","0","0","1511862193","M000285DRH"
"10","9662","-2.646815","23.477798","0","1511862793","743220","0","0","1511862253","M000285DRH"
"10","26046","-2.646815","23.477798","0","1511862793","743220","0","0","1511862313","M000285DRH"
"10","9666","-2.646815","23.475399","0","1511862793","743220","0","0","1511862373","M000285DRH"
"10","9646","-2.646815","23.4874","0","1511862793","743220","0","0","1511862433","M000285DRH"
"12","9618","-2.6266668","23.5042","0","1511862793","743220","0","0","1511862493","M000285DRH"
"9","9626","-2.656889","23.4994","0","1511862793","743220","0","0","1511862553","M000285DRH"
"7","9622","-2.6770372","23.501799","0","1511862793","743220","0","0","1511862613","M000285DRH"
"7","9642","-2.6770372","23.4898","0","1511862793","743220","0","0","1511862673","M000285DRH"
"11","9638","-2.636741","23.492199","0","1511862793","743220","0","0","1511862733","M000285DRH"
"9","9606","-2.656889","23.511398","0","1511862793","743220","0","0","1511862793","M000285DRH"
"673","9706","4.0322967","23.451399","1","1511861218","741600","0","0","1511831518","M000285DRH"
"8","10058","-2.666963","23.2402","0","1511861218","741600","0","0","1511860318","M000285DRH"
"10","10106","-2.646815","23.2114","0","1511861218","741600","0","0","1511860378","M000285DRH"
"8","10098","-2.666963","23.2162","0","1511861218","741600","0","0","1511860438","M000285DRH"
"9","10122","-2.656889","23.2018","0","1511861218","741600","0","0","1511860498","M000285DRH"
"9","10158","-2.656889","23.180199","0","1511861218","741600","0","0","1511860558","M000285DRH"
"5","26530","-2.6971855","23.187399","0","1511861218","741600","0","0","1511860618","M000285DRH"
"3","26538","-2.7173336","23.1826","0","1511861218","741600","0","0","1511860678","M000285DRH"
"3","10182","-2.7173336","23.165798","0","1511861218","741600","0","0","1511860738","M000285DRH"
"4","26582","-2.7072592","23.1562","0","1511861218","741600","0","0","1511860798","M000285DRH"
"9","10170","-2.656889","23.173","0","1511861218","741600","0","0","1511860858","M000285DRH"
"11","26530","-2.636741","23.187399","0","1511861218","741600","0","0","1511860918","M000285DRH"
"10","10170","-2.646815","23.173","0","1511861218","741600","0","0","1511860978","M000285DRH"
"13","10098","-2.6165926","23.2162","0","1511861218","741600","0","0","1511861038","M000285DRH"
"14","9990","-2.6065187","23.280998","0","1511861218","741600","0","0","1511861098","M000285DRH"
"15","9822","-2.5964446","23.3818","0","1511861218","741600","0","0","1511861158","M000285DRH"
"42","9706","-2.3244448","23.451399","0","1511861218","741600","0","0","1511861218","M000285DRH"
"2533","3596","22.770073","27.1174","0","1511859937","740340","0","0","1511859037","M000285DRH"
"2517","19896","22.60889","27.167799","0","1511859937","740340","0","0","1511859097","M000285DRH"
"2462","19820","22.054817","27.2134","0","1511859937","740340","0","0","1511859157","M000285DRH"
"34856","3402","18.287111","27.233799","0","1511859937","740340","0","0","1511859217","M000285DRH"
"34574","4194","15.446223","29.2162","0","1511859937","740340","0","0","1511859277","M000285DRH"
"1813","4964","15.516741","28.7542","0","1511859937","740340","0","0","1511859337","M000285DRH"
"2010","4388","17.501335","29.0998","1","1511859557","739980","0","0","1511829857","M000285DRH"
"2022","4632","17.622223","28.9534","0","1511859557","739980","0","0","1511858657","M000285DRH"
"2039","20896","17.793482","29.0254","0","1511859557","739980","0","0","1511858717","M000285DRH"
"1971","4388","17.108444","29.0998","0","1511859557","739980","0","0","1511858777","M000285DRH"
"34404","20666","13.73363","29.163399","0","1511859557","739980","0","0","1511858837","M000285DRH"
"33376","20702","3.377482","29.1418","0","1511859557","739980","0","0","1511858897","M000285DRH"
"33220","27698","1.8059262","22.486599","0","1511859557","739980","0","0","1511858957","M000285DRH"
"360","45660","0.87911123","23.997398","0","1511859214","739620","0","0","1511858314","M000285DRH"
"33081","63806","0.40562975","22.940199","0","1511859214","739620","0","0","1511858374","M000285DRH"
"320","14940","0.47614813","22.7686","0","1511859105","739500","0","0","1511858205","M000285DRH"
"183","64320","-0.904","22.6318","0","1511859105","739500","0","0","1511858265","M000285DRH"
"0","14846","-2.7475557","22.824999","0","1511859105","739500","0","0","1511858325","M000285DRH"
"918","9624","6.500445","23.500599","0","1511859105","739500","0","0","1511858385","M000285DRH"
"895","9808","6.2687416","23.3902","0","1511858869","739260","0","0","1511857969","M000285DRH"
"860","26464","5.916148","23.227","0","1511858869","739260","0","0","1511858029","M000285DRH"
"851","26820","5.825482","23.0134","0","1511858869","739260","0","0","1511858089","M000285DRH"
"720","9246","4.5057783","23.7274","1","1511858644","739020","0","0","1511828944","M000285DRH"
"720","9300","4.5057783","23.695","0","1511858644","739020","0","0","1511857744","M000285DRH"
"33055","9270","0.14370367","23.713","0","1511858644","739020","0","0","1511857804","M000285DRH"
"0","9246","-2.7475557","23.7274","0","1511858644","739020","0","0","1511857864","M000285DRH"
"32930","9098","-1.1155556","23.8162","0","1511858644","739020","0","0","1511857924","M000285DRH"
"209","8886","-0.64207417","23.9434","0","1511858434","738840","0","0","1511857534","M000285DRH"
"213","8742","-0.6017778","24.0298","0","1511858434","738840","0","0","1511857594","M000285DRH"
"204","9082","-0.69244444","23.8258","0","1511858434","738840","0","0","1511857654","M000285DRH"
"203","9070","-0.7025186","23.833","0","1511858434","738840","0","0","1511857714","M000285DRH"
"204","9070","-0.69244444","23.833","0","1511858434","738840","0","0","1511857774","M000285DRH"
"204","9062","-0.69244444","23.8378","0","1511858434","738840","0","0","1511857834","M000285DRH"
"203","9042","-0.7025186","23.8498","0","1511858434","738840","0","0","1511857894","M000285DRH"
"204","9018","-0.69244444","23.864199","0","1511858434","738840","0","0","1511857954","M000285DRH"
"203","9002","-0.7025186","23.873798","0","1511858434","738840","0","0","1511858014","M000285DRH"
"201","8930","-0.7226666","23.917","0","1511858434","738840","0","0","1511858074","M000285DRH"
"198","8686","-0.7528889","24.0634","0","1511858434","738840","0","0","1511858134","M000285DRH"
"0","57654","-2.7475557","24.1738","1","1511857770","738180","0","0","1511828070","M000285DRH"
"194","8474","-0.79318523","24.1906","0","1511857770","738180","0","0","1511856870","M000285DRH"
"0","8786","-2.7475557","24.003399","1","1511857678","738060","0","0","1511827978","M000285DRH"
"0","8674","-2.7475557","24.070599","1","1511857678","738060","0","0","1511828878","M000285DRH"
"0","9134","-2.7475557","23.7946","1","1511857678","738060","0","0","1511829778","M000285DRH"
"0","9110","-2.7475557","23.809","1","1511857678","738060","0","0","1511830678","M000285DRH"
"0","9278","-2.7475557","23.708199","1","1511857678","738060","0","0","1511831578","M000285DRH"
"0","9450","-2.7475557","23.605","1","1511857678","738060","0","0","1511832478","M000285DRH"
"0","9418","-2.7475557","23.624199","1","1511857678","738060","0","0","1511833378","M000285DRH"
"0","25770","-2.7475557","23.643398","1","1511857678","738060","0","0","1511834278","M000285DRH"
"0","25754","-2.7475557","23.653","1","1511857678","738060","0","0","1511835178","M000285DRH"
"0","25722","-2.7475557","23.6722","1","1511857678","738060","0","0","1511836078","M000285DRH"
"0","25738","-2.7475557","23.6626","1","1511857678","738060","0","0","1511836978","M000285DRH"
"0","9410","-2.7475557","23.629","1","1511857678","738060","0","0","1511837878","M000285DRH"
"0","9422","-2.7475557","23.6218","1","1511857678","738060","0","0","1511838778","M000285DRH"
"0","9402","-2.7475557","23.6338","1","1511857678","738060","0","0","1511839678","M000285DRH"
"0","9426","-2.7475557","23.6194","1","1511857678","738060","0","0","1511840578","M000285DRH"
"0","9438","-2.7475557","23.6122","1","1511857678","738060","0","0","1511841478","M000285DRH"
"0","25806","-2.7475557","23.6218","1","1511857678","738060","0","0","1511842378","M000285DRH"
"0","25754","-2.7475557","23.653","1","1511857678","738060","0","0","1511843278","M000285DRH"
"0","9298","-2.7475557","23.6962","1","1511857678","738060","0","0","1511844178","M000285DRH"
"0","25634","-2.7475557","23.724998","1","1511857678","738060","0","0","1511845078","M000285DRH"
"0","9134","-2.7475557","23.7946","1","1511857678","738060","0","0","1511845978","M000285DRH"
"0","8990","-2.7475557","23.881","1","1511857678","738060","0","0","1511846878","M000285DRH"
"0","9018","-2.7475557","23.864199","1","1511857678","738060","0","0","1511847778","M000285DRH"
"0","8554","-2.7475557","24.1426","1","1511857678","738060","0","0","1511848678","M000285DRH"
"156","8446","-1.176","24.2074","1","1511857678","738060","0","0","1511849578","M000285DRH"
"0","8602","-2.7475557","24.1138","1","1511857678","738060","0","0","1511850478","M000285DRH"
"0","8690","-2.7475557","24.060999","1","1511857678","738060","0","0","1511851378","M000285DRH"
"0","8914","-2.7475557","23.9266","1","1511857678","738060","0","0","1511852278","M000285DRH"
"0","9106","-2.7475557","23.8114","1","1511857678","738060","0","0","1511853178","M000285DRH"
"0","9270","-2.7475557","23.713","1","1511857678","738060","0","0","1511854078","M000285DRH"
"0","9410","-2.7475557","23.629","1","1511857678","738060","0","0","1511854978","M000285DRH"
"0","8994","-2.7475557","23.8786","1","1511857678","738060","0","0","1511855878","M000285DRH"
"205","57626","-0.6823703","24.1906","0","1511857678","738060","0","0","1511856778","M000285DRH"
"195","57654","-0.78311116","24.1738","0","1511857678","738060","0","0","1511856838","M000285DRH"
"200","57586","-0.7327408","24.2146","0","1511857678","738060","0","0","1511856898","M000285DRH"
"196","57526","-0.77303696","24.250599","0","1511857678","738060","0","0","1511856958","M000285DRH"
"200","8334","-0.7327408","24.2746","0","1511857678","738060","0","0","1511857018","M000285DRH"
"202","8394","-0.71259254","24.2386","0","1511857678","738060","0","0","1511857078","M000285DRH"
"208","8450","-0.65214807","24.205","0","1511857678","738060","0","0","1511857138","M000285DRH"
"210","8574","-0.63199997","24.1306","0","1511857678","738060","0","0","1511857198","M000285DRH"
"212","8790","-0.61185193","24.001","0","1511857678","738060","0","0","1511857258","M000285DRH"
"211","8722","-0.62192583","24.0418","0","1511857678","738060","0","0","1511857318","M000285DRH"
"204","8734","-0.69244444","24.0346","0","1511857678","738060","0","0","1511857378","M000285DRH"
"198","8742","-0.7528889","24.0298","0","1511857678","738060","0","0","1511857438","M000285DRH"
"193","8798","-0.8032592","23.996199","0","1511857678","738060","0","0","1511857498","M000285DRH"
"192","8798","-0.81333333","23.996199","0","1511857678","738060","0","0","1511857558","M000285DRH"
"194","8798","-0.79318523","23.996199","0","1511857678","738060","0","0","1511857618","M000285DRH"
"197","8790","-0.76296306","24.001","0","1511857678","738060","0","0","1511857678","M000285DRH"
"708","39960","4.3848896","27.4174","0","1511849106","5820","0","0","1511848206","M0001VCNT0"
"701","56344","4.314371","27.4174","0","1511849106","5820","0","0","1511848266","M0001VCNT0"
"699","39988","4.2942224","27.4006","0","1511849106","5820","0","0","1511848326","M0001VCNT0"
"697","40016","4.2740746","27.3838","0","1511849106","5820","0","0","1511848386","M0001VCNT0"
"684","56222","4.143111","27.490599","0","1511848911","5640","0","0","1511848011","M0001VCNT0"
"677","56284","4.072593","27.4534","1","1511848858","5580","0","0","1511819158","M0001VCNT0"
"681","56248","4.1128893","27.475","0","1511848858","5580","0","0","1511847958","M0001VCNT0"
"675","56244","4.052445","27.4774","0","1511848782","5520","0","0","1511847882","M0001VCNT0"
"676","56284","4.0625186","27.4534","0","1511848782","5520","0","0","1511847942","M0001VCNT0"
"676","56268","4.0625186","27.463","0","1511848654","5400","0","0","1511847754","M0001VCNT0"
